year,state,electiondistrict,runoff,special,candidate,party,writein,candidatevotes,totalvotes
1998,California,CA40,FALSE,FALSE,Robert 'Bob' Conaway,democrat,FALSE,47897,150125
1998,California,CA40,FALSE,FALSE,Maurice Maybena,libertarian,FALSE,4822,150125
1998,California,CA41,FALSE,FALSE,Kenneth E. Valentine,libertarian,FALSE,2529,128414
1998,California,CA41,FALSE,FALSE,David F. Kramer,natural law,FALSE,1714,128414
1998,California,CA41,FALSE,FALSE,Gary G. Miller,republican,FALSE,68310,128414
1998,California,CA41,FALSE,FALSE,Cynthia Allaire,green,FALSE,3597,128414
1998,California,CA41,FALSE,FALSE,Eileen R. Ansari,democrat,FALSE,52264,128414
1998,California,CA42,FALSE,FALSE,David Lynn Hollist,libertarian,FALSE,1899,112520
1998,California,CA42,FALSE,FALSE,Hale McGee,american independent,FALSE,3086,112520
1998,California,CA42,FALSE,FALSE,Elia Pirozzi,republican,FALSE,45328,112520
1998,California,CA42,FALSE,FALSE,"George E. Brown, Jr.",democrat,FALSE,62207,112520
1998,California,CA43,FALSE,FALSE,Ken Calvert,republican,FALSE,83012,149071
1998,California,CA43,FALSE,FALSE,Phill Courtney,green,FALSE,5508,149071
1998,California,CA43,FALSE,FALSE,Annie Wallack,natural law,FALSE,4178,149071
1998,California,CA43,FALSE,FALSE,Mike Rayburn,democrat,FALSE,56373,149071
1998,California,CA44,FALSE,FALSE,Jim J. Meuer,natural law,FALSE,6818,161528
1998,California,CA44,FALSE,FALSE,Ralph Waite,democrat,FALSE,57697,161528
1998,California,CA44,FALSE,FALSE,Mary Bono,republican,FALSE,97013,161528
1998,California,CA45,FALSE,FALSE,Patricia W. Neal,democrat,FALSE,60022,160770
1998,California,CA45,FALSE,FALSE,"William 'Bill' Verkamp, Jr.",natural law,FALSE,2115,160770
1998,California,CA45,FALSE,FALSE,Dana Rohrabacher,republican,FALSE,94296,160770
1998,California,CA45,FALSE,FALSE,Don Hull,libertarian,FALSE,4337,160770
1998,California,CA46,FALSE,FALSE,Loretta Sanchez,democrat,FALSE,47964,85002
1998,California,CA46,FALSE,FALSE,Larry G. Engwall,natural law,FALSE,1334,85002
1998,California,CA46,FALSE,FALSE,Thomas E. Reimer,libertarian,FALSE,2316,85002
1998,California,CA46,FALSE,FALSE,Robert Kenneth 'Bob' Dornan,republican,FALSE,33388,85002
1998,California,CA47,FALSE,FALSE,Paul Fisher,natural law,FALSE,1307,196316
1998,California,CA47,FALSE,FALSE,Christopher Cox,republican,FALSE,132711,196316
1998,California,CA47,FALSE,FALSE,Raymond O. Mills,reform,FALSE,1369,196316
1998,California,CA47,FALSE,FALSE,Christina Avalos,democrat,FALSE,57938,196316
1998,California,CA47,FALSE,FALSE,"Victor A. Wagner, Jr.",libertarian,FALSE,2991,196316
1998,California,CA48,FALSE,FALSE,Ron Packard,republican,FALSE,138948,180719
1998,California,CA48,FALSE,FALSE,Daniel L. Muhe,libertarian,FALSE,18509,180719
1998,California,CA48,FALSE,FALSE,Sharon K. Miles,natural law,FALSE,23262,180719
1998,California,CA49,FALSE,FALSE,Christine T. Kehoe,democrat,FALSE,86400,185519
1998,California,CA49,FALSE,FALSE,Julia F. Simon,natural law,FALSE,2829,185519
1998,California,CA49,FALSE,FALSE,Ernest Lippe,libertarian,FALSE,3327,185519
1998,California,CA49,FALSE,FALSE,Janice Jordan,peace and freedom,FALSE,2447,185519
1998,California,CA49,FALSE,FALSE,Brian P. Bilbray,republican,FALSE,90516,185519
1998,California,CA50,FALSE,FALSE,Bob Filner,democrat,FALSE,77354,77354
1998,California,CA51,FALSE,FALSE,Jack Anderson,libertarian,FALSE,5411,206878
1998,California,CA51,FALSE,FALSE,Eric H. Bourdette,natural law,FALSE,3532,206878
1998,California,CA51,FALSE,FALSE,Dan Kripke,democrat,FALSE,71706,206878
1998,California,CA51,FALSE,FALSE,"Randy """"Duke"""" Cunningham",republican,FALSE,126229,206878
1998,California,CA52,FALSE,FALSE,Duncan Hunter,republican,FALSE,116251,153564
1998,California,CA52,FALSE,FALSE,Lynn Badler,libertarian,FALSE,21933,153564
1998,California,CA52,FALSE,FALSE,Adrienne Pelton,natural law,FALSE,15380,153564
1998,Colorado,CO1,FALSE,FALSE,Richard Combs,libertarian,FALSE,5225,174305
1998,Colorado,CO1,FALSE,FALSE,Nancy McClanahan,republican,FALSE,52452,174305
1998,Colorado,CO1,FALSE,FALSE,Diana DeGette,democrat,FALSE,116628,174305
1998,Colorado,CO2,FALSE,FALSE,Bob Greenlee,republican,FALSE,108385,228442
1998,Colorado,CO2,FALSE,FALSE,Patrick C. West,natural law,FALSE,6111,228442
1998,Colorado,CO2,FALSE,FALSE,Mark Udall,democrat,FALSE,113946,228442
1998,Colorado,CO3,FALSE,FALSE,Robert Reed Kelley,democrat,FALSE,74479,236653
1998,Colorado,CO3,FALSE,FALSE,Scott McInnis,republican,FALSE,156501,236653
1998,Colorado,CO3,FALSE,FALSE,Barry Maggert,libertarian,FALSE,5673,236653
1998,Colorado,CO4,FALSE,FALSE,Bob Schaffer,republican,FALSE,131318,221291
1998,Colorado,CO4,FALSE,FALSE,Susan Kirkpatrick,democrat,FALSE,89973,221291
1998,Colorado,CO5,FALSE,FALSE,Ken Alford,democrat,FALSE,55609,214270
1998,Colorado,CO5,FALSE,FALSE,Joel Hefley,republican,FALSE,155790,214270
1998,Colorado,CO5,FALSE,FALSE,Mark A. Mellot,natural law,FALSE,2871,214270
1998,Colorado,CO6,FALSE,FALSE,Henry L. Strauss,democrat,FALSE,82662,199188
1998,Colorado,CO6,FALSE,FALSE,George E. Newman,natural law,FALSE,5152,199188
1998,Colorado,CO6,FALSE,FALSE,Tom Tancredo,republican,FALSE,111374,199188
1998,Connecticut,CT1,FALSE,FALSE,Jay E. Palmieri IV,term limits,FALSE,915,168264
1998,Connecticut,CT1,FALSE,FALSE,Kevin O'Connor,republican,FALSE,69668,168264
1998,Connecticut,CT1,FALSE,FALSE,John B. Larson,democrat,FALSE,97681,168264
1998,Connecticut,CT2,FALSE,FALSE,Sam Gejdenson,democrat,FALSE,99567,163201
1998,Connecticut,CT2,FALSE,FALSE,Paul W. Cook,term limits,FALSE,658,163201
1998,Connecticut,CT2,FALSE,FALSE,Dianne G. Ondusko,indepdendence,FALSE,5116,163201
1998,Connecticut,CT2,FALSE,FALSE,Gary M. Koval,republican,FALSE,57860,163201
1998,Connecticut,CT3,FALSE,FALSE,Gail J. Dalby,natural law,FALSE,620,153851
1998,Connecticut,CT3,FALSE,FALSE,Rosa L. DeLauro,democrat,FALSE,109726,153851
1998,Connecticut,CT3,FALSE,FALSE,Kristen J. Abbatiello,term limits,FALSE,739,153851
1998,Connecticut,CT3,FALSE,FALSE,Martin T. Reust,republican,FALSE,42090,153851
1998,Connecticut,CT3,FALSE,FALSE,David P. Cole,reform,FALSE,676,153851
1998,Connecticut,CT4,FALSE,FALSE,Jonathan Kantrowitz,democrat,FALSE,40988,137204
1998,Connecticut,CT4,FALSE,FALSE,Christopher Shays,republican,FALSE,94767,137204
1998,Connecticut,CT4,FALSE,FALSE,Marshall C. Harrison,libertarian,FALSE,1449,137204
1998,Connecticut,CT5,FALSE,FALSE,Mark Nielsen,republican,FALSE,76051,157157
1998,Connecticut,CT5,FALSE,FALSE,Robert V. Strasdauskas,concerned citizens,FALSE,2712,157157
1998,Connecticut,CT5,FALSE,FALSE,James H. Maloney,democrat,FALSE,78394,157157
1998,Connecticut,CT6,FALSE,FALSE,Timothy A. Knibbs,concerned citizens,FALSE,3217,174781
1998,Connecticut,CT6,FALSE,FALSE,Mark J. Polon,term limits,FALSE,733,174781
1998,Connecticut,CT6,FALSE,FALSE,Charlotte Koskoff,democrat,FALSE,69201,174781
1998,Connecticut,CT6,FALSE,FALSE,Nancy L. Johnson,republican,FALSE,101630,174781
1998,Delaware,DE0,FALSE,FALSE,James P. Webster,u.s. taxpayers,FALSE,2411,180529
1998,Delaware,DE0,FALSE,FALSE,Kim Stanley Bemis,natural law,FALSE,859,180529
1998,Delaware,DE0,FALSE,FALSE,Other,,FALSE,2,180529
1998,Delaware,DE0,FALSE,FALSE,Dennis E. Williams,democrat,FALSE,57446,180529
1998,Delaware,DE0,FALSE,FALSE,Michael N. Castle,republican,FALSE,119811,180529
1998,Florida,FL1,FALSE,FALSE,Joe Scarborough,republican,FALSE,140525,141188
1998,Florida,FL1,FALSE,FALSE,NA,NA,TRUE,663,141188
1998,Florida,FL2,FALSE,FALSE,Allen Boyd,democrat,FALSE,138440,145420
1998,Florida,FL2,FALSE,FALSE,NA,NA,TRUE,6980,145420
1998,Florida,FL3,FALSE,FALSE,Bill Randall,republican,FALSE,53530,120151
1998,Florida,FL3,FALSE,FALSE,Corrine Brown,democrat,FALSE,66621,120151
1998,Florida,FL4,FALSE,FALSE,Tillie W. Fowler,republican,FALSE,1,1
1998,Florida,FL5,FALSE,FALSE,Jack Gargan,reform,FALSE,67147,199152
1998,Florida,FL5,FALSE,FALSE,Karen L. Thurman,democrat,FALSE,132005,199152
1998,Florida,FL6,FALSE,FALSE,Cliff Stearns,republican,FALSE,1,1
1998,Florida,FL7,FALSE,FALSE,John L. Mica,republican,FALSE,1,1
1998,Florida,FL8,FALSE,FALSE,Bill McCollum,republican,FALSE,104298,158575
1998,Florida,FL8,FALSE,FALSE,Al Krulick,democrat,FALSE,54245,158575
1998,Florida,FL8,FALSE,FALSE,NA,NA,TRUE,32,158575
1998,Florida,FL9,FALSE,FALSE,Michael Bilirakis,republican,FALSE,1,1
1998,Florida,FL10,FALSE,FALSE,C. W. Bill Young,republican,FALSE,1,1
1998,Florida,FL11,FALSE,FALSE,Joe Chillura,republican,FALSE,46176,131438
1998,Florida,FL11,FALSE,FALSE,Jim Davis,democrat,FALSE,85262,131438
1998,Florida,FL12,FALSE,FALSE,Charles T. Canady,republican,FALSE,1,1
1998,Florida,FL13,FALSE,FALSE,Dan Miller,republican,FALSE,1,1
1998,Florida,FL14,FALSE,FALSE,Porter J. Goss,republican,FALSE,1,1
1998,Florida,FL15,FALSE,FALSE,David R. Golding,democrat,FALSE,75654,204932
1998,Florida,FL15,FALSE,FALSE,Dave Weldon,republican,FALSE,129278,204932
1998,Florida,FL16,FALSE,FALSE,Mark Foley,republican,FALSE,1,1
1998,Florida,FL17,FALSE,FALSE,Carrie P. Meek,democrat,FALSE,1,1
1998,Florida,FL18,FALSE,FALSE,Ileana Ros-Lehtinen,republican,FALSE,1,1
1998,Florida,FL19,FALSE,FALSE,Robert Wexler,democrat,FALSE,1,1
1998,Florida,FL20,FALSE,FALSE,Peter Deutsch,democrat,FALSE,1,1
1998,Florida,FL21,FALSE,FALSE,Lincoln Diaz-Balart,republican,FALSE,84018,112396
1998,Florida,FL21,FALSE,FALSE,Patrick Cusack,democrat,FALSE,28378,112396
1998,Florida,FL22,FALSE,FALSE,"E. Clay Shaw, Jr.",democrat,FALSE,1,1
1998,Florida,FL23,FALSE,FALSE,Alcee L. Hastings,democrat,FALSE,1,1
1998,Georgia,GA1,FALSE,FALSE,Jack Kingston,republican,FALSE,92229,92229
1998,Georgia,GA2,FALSE,FALSE,"Joseph Francis McCormick, Jr.",republican,FALSE,59305,137258
1998,Georgia,GA2,FALSE,FALSE,"Sanford D. Bishop, Jr.",democrat,FALSE,77953,137258
1998,Georgia,GA3,FALSE,FALSE,Mac Collins,republican,FALSE,123064,123064
1998,Georgia,GA4,FALSE,FALSE,Cynthia A. McKinney,democrat,FALSE,100622,164772
1998,Georgia,GA4,FALSE,FALSE,NA,NA,TRUE,4,164772
1998,Georgia,GA4,FALSE,FALSE,Sunny J. Warren,republican,FALSE,64146,164772
1998,Georgia,GA5,FALSE,FALSE,John Lewis,democrat,FALSE,109177,139054
1998,Georgia,GA5,FALSE,FALSE,"John H. Lewis, Sr.",republican,FALSE,29877,139054
1998,Georgia,GA6,FALSE,FALSE,Newt Gingrich,republican,FALSE,164966,233332
1998,Georgia,GA6,FALSE,FALSE,"Gary """"Bats"""" Pelphrey",democrat,FALSE,68366,233332
1998,Georgia,GA7,FALSE,FALSE,"James F. """"Jim"""" Williams",democrat,FALSE,69293,155275
1998,Georgia,GA7,FALSE,FALSE,Bob Barr,republican,FALSE,85982,155275
1998,Georgia,GA8,FALSE,FALSE,Saxby Chambliss,republican,FALSE,87993,141072
1998,Georgia,GA8,FALSE,FALSE,Ronald L. Cain,democrat,FALSE,53079,141072
1998,Georgia,GA9,FALSE,FALSE,Nathan Deal,republican,FALSE,122713,122713
1998,Georgia,GA10,FALSE,FALSE,Charlie Norwood,republican,FALSE,88527,148531
1998,Georgia,GA10,FALSE,FALSE,Marion Denise Spencer Freeman,democrat,FALSE,60004,148531
1998,Georgia,GA11,FALSE,FALSE,Vincent Littman,democrat,FALSE,53510,174419
1998,Georgia,GA11,FALSE,FALSE,John Linder,republican,FALSE,120909,174419
1998,Hawaii,HI1,FALSE,FALSE,Neil Abercrombie,democrat,FALSE,116693,189571
1998,Hawaii,HI1,FALSE,FALSE,Nicholas Bedworth,natural law,FALSE,3973,189571
1998,Hawaii,HI1,FALSE,FALSE,Gene Ward,republican,FALSE,68905,189571
1998,Hawaii,HI2,FALSE,FALSE,Patsy T. Mink,democrat,FALSE,144254,207871
1998,Hawaii,HI2,FALSE,FALSE,Noreen Leilehua,libertarian,FALSE,13194,207871
1998,Hawaii,HI2,FALSE,FALSE,Carol J. Douglass,republican,FALSE,50423,207871
1998,Idaho,ID1,FALSE,FALSE,Dan Williams,democrat,FALSE,91653,204884
1998,Idaho,ID1,FALSE,FALSE,Helen Chenoweth,republican,FALSE,113231,204884
1998,Idaho,ID2,FALSE,FALSE,Richard H. Stallings,democrat,FALSE,77736,173945
1998,Idaho,ID2,FALSE,FALSE,Jonathan Bradford Ratner,natural law,FALSE,4854,173945
1998,Idaho,ID2,FALSE,FALSE,Mike Simpson,republican,FALSE,91337,173945
1998,Idaho,ID2,FALSE,FALSE,NA,NA,TRUE,18,173945
1998,Illinois,IL1,FALSE,FALSE,Bobby L. Rush,democrat,FALSE,151890,174365
1998,Illinois,IL1,FALSE,FALSE,Marjorie Kohls,libertarian,FALSE,4046,174365
1998,Illinois,IL1,FALSE,FALSE,Marlene White Ahimaz,republican,FALSE,18429,174365
1998,Illinois,IL2,FALSE,FALSE,Matthew Joseph Beauchamp,libertarian,FALSE,1608,166668
1998,Illinois,IL2,FALSE,FALSE,"Jesse L. Jackson, Jr.",democrat,FALSE,148985,166668
1998,Illinois,IL2,FALSE,FALSE,Robert Gordon III,republican,FALSE,16075,166668
1998,Illinois,IL3,FALSE,FALSE,William O. Lipinksi,democrat,FALSE,115887,159899
1998,Illinois,IL3,FALSE,FALSE,Robert Marshall,republican,FALSE,44012,159899
1998,Illinois,IL4,FALSE,FALSE,John Birch,republican,FALSE,10529,66356
1998,Illinois,IL4,FALSE,FALSE,William Passmore,libertarian,FALSE,1583,66356
1998,Illinois,IL4,FALSE,FALSE,Luis V. Gutierrez,democrat,FALSE,54244,66356
1998,Illinois,IL5,FALSE,FALSE,Alan Spitz,republican,FALSE,33687,129425
1998,Illinois,IL5,FALSE,FALSE,Rod R. Blagojevich,democrat,FALSE,95738,129425
1998,Illinois,IL6,FALSE,FALSE,George Meyers,libertarian,FALSE,4199,165708
1998,Illinois,IL6,FALSE,FALSE,Thomas A. Cramer,democrat,FALSE,49906,165708
1998,Illinois,IL6,FALSE,FALSE,Henry J. Hyde,republican,FALSE,111603,165708
1998,Illinois,IL7,FALSE,FALSE,Dorn E. Van Cleave III,libertarian,FALSE,9984,140968
1998,Illinois,IL7,FALSE,FALSE,Danny K. Davis,democrat,FALSE,130984,140968
1998,Illinois,IL8,FALSE,FALSE,Philip M. Crane,republican,FALSE,104242,151856
1998,Illinois,IL8,FALSE,FALSE,Mike Rothman,democrat,FALSE,47614,151856
1998,Illinois,IL9,FALSE,FALSE,Janice D. (Jan) Schakowsky,democrat,FALSE,107878,144610
1998,Illinois,IL9,FALSE,FALSE,Michael D. Ray,libertarian,FALSE,3284,144610
1998,Illinois,IL9,FALSE,FALSE,Herbert Sohn,republican,FALSE,33448,144610
1998,Illinois,IL10,FALSE,FALSE,John Edward Porter,republican,FALSE,138429,138429
1998,Illinois,IL11,FALSE,FALSE,Jerry Weller,republican,FALSE,100597,171055
1998,Illinois,IL11,FALSE,FALSE,Gary S. Mueller,democrat,FALSE,70458,171055
1998,Illinois,IL12,FALSE,FALSE,Jerry F. Costello,democrat,FALSE,99605,165014
1998,Illinois,IL12,FALSE,FALSE,William Melvin Price,republican,FALSE,65409,165014
1998,Illinois,IL13,FALSE,FALSE,Judy Biggert,republican,FALSE,121889,199767
1998,Illinois,IL13,FALSE,FALSE,Susan W. Hynes,democrat,FALSE,77878,199767
1998,Illinois,IL14,FALSE,FALSE,"Robert A. Cozzi, Jr.",democrat,FALSE,50844,168148
1998,Illinois,IL14,FALSE,FALSE,J. Dennis Hastert,republican,FALSE,117304,168148
1998,Illinois,IL15,FALSE,FALSE,Laurel Lunt Prussing,democrat,FALSE,65054,169309
1998,Illinois,IL15,FALSE,FALSE,Thomas W. Ewing,republican,FALSE,104255,169309
1998,Illinois,IL16,FALSE,FALSE,Donald A. Manzullo,republican,FALSE,143686,143686
1998,Illinois,IL17,FALSE,FALSE,Lane Evans,democrat,FALSE,100128,194200
1998,Illinois,IL17,FALSE,FALSE,Mark Baker,republican,FALSE,94072,194200
1998,Illinois,IL18,FALSE,FALSE,NA,NA,TRUE,2,158177
1998,Illinois,IL18,FALSE,FALSE,Ray LaHood,republican,FALSE,158175,158177
1998,Illinois,IL19,FALSE,FALSE,Brent Winters,republican,FALSE,87614,210044
1998,Illinois,IL19,FALSE,FALSE,David D. Phelps,democrat,FALSE,122430,210044
1998,Illinois,IL20,FALSE,FALSE,Rick Verticchio,democrat,FALSE,76475,197578
1998,Illinois,IL20,FALSE,FALSE,John Shimkus,republican,FALSE,121103,197578
1998,Indiana,IN1,FALSE,FALSE,Michael Petyo,republican,FALSE,33503,127754
1998,Indiana,IN1,FALSE,FALSE,Michael Crass,libertarian,FALSE,1617,127754
1998,Indiana,IN1,FALSE,FALSE,Peter J. Visclosky,democrat,FALSE,92634,127754
1998,Indiana,IN2,FALSE,FALSE,David M. McIntosh,republican,FALSE,99608,164296
1998,Indiana,IN2,FALSE,FALSE,Sherman A. Boles,democrat,FALSE,62452,164296
1998,Indiana,IN2,FALSE,FALSE,Cliff Federle,libertarian,FALSE,2236,164296
1998,Indiana,IN3,FALSE,FALSE,Daniel A. Holtz,re,FALSE,61041,145666
1998,Indiana,IN3,FALSE,FALSE,Tim Roemer,democrat,FALSE,84625,145666
1998,Indiana,IN4,FALSE,FALSE,Mark J. Wehrle,democrat,FALSE,54286,147957
1998,Indiana,IN4,FALSE,FALSE,Mark E. Souder,republican,FALSE,93671,147957
1998,Indiana,IN5,FALSE,FALSE,Stephen E. Buyer,republican,FALSE,101567,162388
1998,Indiana,IN5,FALSE,FALSE,David Steele,democrat,FALSE,58504,162388
1998,Indiana,IN5,FALSE,FALSE,Carl D. Waters,libertarian,FALSE,2317,162388
1998,Indiana,IN6,FALSE,FALSE,Douglas W. Garlinger,independent,FALSE,73,187827
1998,Indiana,IN6,FALSE,FALSE,Dan Burton,republican,FALSE,135250,187827
1998,Indiana,IN6,FALSE,FALSE,Joe Hauptmann,libertarian,FALSE,21032,187827
1998,Indiana,IN6,FALSE,FALSE,Bob Kern,democrat,FALSE,31472,187827
1998,Indiana,IN7,FALSE,FALSE,Barbara Bourland,libertarian,FALSE,4779,159314
1998,Indiana,IN7,FALSE,FALSE,Samuel (Dutch) Hillenburg,democrat,FALSE,44823,159314
1998,Indiana,IN7,FALSE,FALSE,Edward A. Pease,republican,FALSE,109712,159314
1998,Indiana,IN8,FALSE,FALSE,Paul Hager,libertarian,FALSE,3401,178057
1998,Indiana,IN8,FALSE,FALSE,Gail Riecken,democrat,FALSE,81871,178057
1998,Indiana,IN8,FALSE,FALSE,John N. Hostettler,republican,FALSE,92785,178057
1998,Indiana,IN9,FALSE,FALSE,Diane L. Feeney,libertarian,FALSE,2406,183176
1998,Indiana,IN9,FALSE,FALSE,Jean Leising,republican,FALSE,87797,183176
1998,Indiana,IN9,FALSE,FALSE,Baron Hill,democrat,FALSE,92973,183176
1998,Indiana,IN10,FALSE,FALSE,Fred C. Peterson,libertarian,FALSE,2719,119436
1998,Indiana,IN10,FALSE,FALSE,Wayne J. Wohlfert,independent,FALSE,18,119436
1998,Indiana,IN10,FALSE,FALSE,Julia Carson,democrat,FALSE,69682,119436
1998,Indiana,IN10,FALSE,FALSE,Gary A. Hofmeister,republican,FALSE,47017,119436
1998,Iowa,IA1,FALSE,FALSE,Jeffrey M. Smith,natural law,FALSE,932,188208
1998,Iowa,IA1,FALSE,FALSE,Blank Vote/Scattering,,FALSE,76,188208
1998,Iowa,IA1,FALSE,FALSE,Charles Thurston,reform,FALSE,1252,188208
1998,Iowa,IA1,FALSE,FALSE,Bob Rush,democrat,FALSE,79529,188208
1998,Iowa,IA1,FALSE,FALSE,James A. Leach,republican,FALSE,106419,188208
1998,Iowa,IA2,FALSE,FALSE,Jim Nussle,republican,FALSE,104613,189574
1998,Iowa,IA2,FALSE,FALSE,Rob Tully,democrat,FALSE,83405,189574
1998,Iowa,IA2,FALSE,FALSE,Blank Vote/Scattering,,FALSE,36,189574
1998,Iowa,IA2,FALSE,FALSE,Peter Lamoureux,natural law,FALSE,1520,189574
1998,Iowa,IA3,FALSE,FALSE,Larry McKibben,republican,FALSE,78063,189752
1998,Iowa,IA3,FALSE,FALSE,Charles P. Connolly,reform,FALSE,2180,189752
1998,Iowa,IA3,FALSE,FALSE,Blank Vote/Scattering,,FALSE,68,189752
1998,Iowa,IA3,FALSE,FALSE,Joe Seehusen,nominated by petition,FALSE,1494,189752
1998,Iowa,IA3,FALSE,FALSE,Leonard L. Boswell,democrat,FALSE,107947,189752
1998,Iowa,IA4,FALSE,FALSE,Blank Vote/Scattering,,FALSE,119,199396
1998,Iowa,IA4,FALSE,FALSE,Jon Dvorak,democrat,FALSE,67550,199396
1998,Iowa,IA4,FALSE,FALSE,Greg Ganske,republican,FALSE,129942,199396
1998,Iowa,IA4,FALSE,FALSE,Steven Yellin,natural law,FALSE,1785,199396
1998,Iowa,IA5,FALSE,FALSE,Tom Latham,republican,FALSE,132730,133771
1998,Iowa,IA5,FALSE,FALSE,Blank Vote/Scattering,,FALSE,1041,133771
1998,Kansas,KS1,FALSE,FALSE,Jim Philips,democrat,FALSE,36618,189393
1998,Kansas,KS1,FALSE,FALSE,Jerry Moran,republican,FALSE,152775,189393
1998,Kansas,KS2,FALSE,FALSE,Jim Clark,democrat,FALSE,69521,178048
1998,Kansas,KS2,FALSE,FALSE,Jim Ryan,republican,FALSE,108527,178048
1998,Kansas,KS3,FALSE,FALSE,Vince Snowbarger,republican,FALSE,93938,197314
1998,Kansas,KS3,FALSE,FALSE,Dennis Moore,democrat,FALSE,103376,197314
1998,Kansas,KS4,FALSE,FALSE,Jim Lawing,democrat,FALSE,62737,162693
1998,Kansas,KS4,FALSE,FALSE,Todd Tiahrt,republican,FALSE,94785,162693
1998,Kansas,KS4,FALSE,FALSE,Craig Newland,taxpayers,FALSE,5171,162693
1998,Kentucky,KY1,FALSE,FALSE,Ed Whitfield,republican,FALSE,95308,172710
1998,Kentucky,KY1,FALSE,FALSE,Tom Barlow,democrat,FALSE,77402,172710
1998,Kentucky,KY2,FALSE,FALSE,Ron Lewis,republican,FALSE,113285,177966
1998,Kentucky,KY2,FALSE,FALSE,Jim Ketchel,reform,FALSE,1833,177966
1998,Kentucky,KY2,FALSE,FALSE,Bob Evans,democrat,FALSE,62848,177966
1998,Kentucky,KY3,FALSE,FALSE,Chris Gorman,democrat,FALSE,92865,195436
1998,Kentucky,KY3,FALSE,FALSE,Anne M. Northup,republican,FALSE,100690,195436
1998,Kentucky,KY3,FALSE,FALSE,Patricia Jo Metten,natural law,FALSE,1881,195436
1998,Kentucky,KY4,FALSE,FALSE,Ken Lucas,democrat,FALSE,93485,175032
1998,Kentucky,KY4,FALSE,FALSE,"Gex """"Jay"""" Williams",republican,FALSE,81547,175032
1998,Kentucky,KY5,FALSE,FALSE,Sidney Jane Bailey-Bamer,democrat,FALSE,39585,181800
1998,Kentucky,KY5,FALSE,FALSE,Harold Rogers,republican,FALSE,142215,181800
1998,Kentucky,KY6,FALSE,FALSE,Ernesto Scorsone,democrat,FALSE,90033,195918
1998,Kentucky,KY6,FALSE,FALSE,Wasley S. Krogdahl,taxpayers,FALSE,1839,195918
1998,Kentucky,KY6,FALSE,FALSE,Ernie Fletcher,republican,FALSE,104046,195918
1998,Louisiana,LA1,FALSE,FALSE,Bob Livingston,republican,FALSE,1,1
1998,Louisiana,LA2,FALSE,FALSE,Don-Terry Veal,democrat,FALSE,5899,118949
1998,Louisiana,LA2,FALSE,FALSE,David Reed,democrat,FALSE,10803,118949
1998,Louisiana,LA2,FALSE,FALSE,William J. Jefferson,democrat,FALSE,102247,118949
1998,Louisiana,LA3,FALSE,FALSE,W. J. (Billy) Tauzin,republican,FALSE,1,1
1998,Louisiana,LA4,FALSE,FALSE,Jim McCrery,republican,FALSE,1,1
1998,Louisiana,LA5,FALSE,FALSE,John Cooksey,republican,FALSE,1,1
1998,Louisiana,LA6,FALSE,FALSE,Marjorie McCkeithen,democrat,FALSE,94201,191245
1998,Louisiana,LA6,FALSE,FALSE,Richard H. Baker,republican,FALSE,97044,191245
1998,Louisiana,LA7,FALSE,FALSE,Cristopher John,democrat,FALSE,1,1
1998,Maine,ME1,FALSE,FALSE,Eric R. Greiner,taxpayers,FALSE,9182,222677
1998,Maine,ME1,FALSE,FALSE,Thomas H. Allen,democrat,FALSE,134335,222677
1998,Maine,ME1,FALSE,FALSE,Ross J. Connelly,republican,FALSE,79160,222677
1998,Maine,ME2,FALSE,FALSE,John Elias Baldacci,democrat,FALSE,146202,191876
1998,Maine,ME2,FALSE,FALSE,Jonathan Reisman,republican,FALSE,45674,191876
